id,city,country,latitude,longitude
0,Svizzera,,0.0,0.0
1,CA,Italy,39.20738,9.13462
2,Global Crossing,,0.0,0.0
3,GEANT,,0.0,0.0
4,CA-,Italy,39.20738,9.13462
5,NAMEX,,0.0,0.0
6,AQ-,Italy,42.35055,13.39954
7,SS,Italy,40.72722,8.56028
8,RM-,Italy,41.89474,12.4839
9,PG,Italy,43.09674,12.38286
10,CZ,Italy,38.89079,16.5987
11,TIX,,0.0,0.0
12,BO,Italy,44.49381,11.33875
13,MI-,Italy,45.46427,9.18951
14,VSIX,,0.0,0.0
15,TS-,Italy,45.64861,13.78
16,NA,Italy,40.83333,14.25
17,ME,Italy,38.19327,15.54969
18,CS,Italy,39.30999,16.25019
19,CT,Italy,37.50213,15.08719
20,PA,Italy,38.11582,13.35976
21,EUMED CONNECT,,0.0,0.0
22,MIX,,0.0,0.0
23,TELIA,,0.0,0.0
24,FUC,Italy,42.04023,13.4388
25,FI,Italy,43.76667,11.25
26,Fi,Italy,43.76667,11.25
27,PD-,Italy,45.41519,11.88181
28,VE,Italy,45.43861,12.32667
29,PD,Italy,45.41519,11.88181
31,TN,Italy,46.06787,11.12108
34,GE,Italy,44.40632,8.93386
35,TO,Italy,45.07049,7.68682
36,SA,Italy,40.67797,14.76599
37,PZ,Italy,40.64432,15.80857
38,CB,Italy,41.56003,14.66753
39,FRA,Italy,41.81632,12.66868
40,AQ,Italy,42.35055,13.39954
41,AN,Italy,43.59816,13.51008
42,MT,Italy,40.66852,16.60158
43,LE,Italy,40.35703,18.17202
44,BA,Italy,41.11773,16.85118
45,FG,Italy,41.46093,15.54925
46,Google,,0.0,0.0
48,BS,Italy,45.52478,10.22727
49,TO-PIX,,0.0,0.0
51,CO,Italy,45.46427,9.18951
52,Fe,Italy,44.82678,11.62071
53,Pv,Italy,45.18446,9.16145
54,PI,Italy,43.71553,10.39659
55,Ur,Italy,43.72621,12.63633
