source_id,target_id,rtt
0,0,0.0
0,2,0.984101595237516
0,3,0.0
0,4,0.6717741585997068
0,5,0.3568189679945839
0,6,0.1784983420037402
0,7,0.39379524146366834
0,8,7.329233505324456
0,9,7.092552604392656
0,10,0.5864068529877283
0,11,1.0384113819014875
0,12,10.021559543441816
0,13,10.274108192871475
0,14,12.686761058085143
0,15,11.500405680981414
0,16,3.7668996231552376
0,17,3.5413241102868227
0,18,3.02610894536113
0,19,3.0775209832047103
0,20,3.1309690655132076
0,21,2.9509861041900907
0,22,3.0522802607757638
0,23,3.0522802607757638
0,24,2.4752785006755507
0,25,3.1692589511413236
0,26,6.870976021715174
0,27,4.586369598595291
0,28,67.38733445222469
0,29,8.40104949564129
0,30,11.682152680952289
0,31,14.127284497281043
0,32,4.170976607256289
0,33,15.07649193613056
0,34,3.904751864233092
0,35,4.1091308555601715
0,36,5.08730037566402
0,37,7.329233505324456
0,38,3.2144756507839842
0,39,3.683588268833184
0,40,15.07649193613056
0,41,3.905471682109313
0,42,13.340575650461203
0,44,14.300774618565281
0,45,67.38733445222469
0,46,2.520708856455521
0,47,2.140226471009811
0,48,0.9496320278860364
0,49,4.524963016580872
0,50,0.7807061309193224
0,51,0.1784983420037402
0,52,1.5505169176100413
0,53,1.057848669254198
0,54,1.0850977358884504
0,55,0.9232415010807106
0,56,12.608802378896424
0,57,5.521809230141264
0,59,0.9981433668788756
0,60,1.3481979322377868
0,61,3.9230385952002442
0,62,3.9230385952002442
0,63,3.9230385952002442
0,64,2.6326070728110817
0,65,7.329233505324456
0,66,1.402884355955811
0,67,1.1693120129383294
0,68,0.7617067042232998
2,0,0.984101595237516
2,2,0.0
2,3,0.984101595237516
2,4,1.3813702643805368
2,5,1.202212705743843
2,6,0.9243386308809723
2,7,0.7388825266734735
2,8,6.3774476992587745
2,9,6.125892651216439
2,10,1.5492482347542054
2,11,1.9752979944100821
2,12,9.088325306119902
2,13,9.326484160614925
2,14,11.832310464683466
2,15,10.567720872175911
2,16,3.040667790919483
2,17,2.880469311912446
2,18,3.43611689881662
2,19,3.5181577367822743
2,20,3.3805395636923685
2,21,3.1027573372248987
2,22,2.9688914541108526
