id,city,country,latitude,longitude
0,CT,Italy,37.50213,15.08719
1,PA,Italy,38.11582,13.35976
2,NA,Italy,40.83333,14.25
3,CS,Italy,39.30999,16.25019
4,MI,Italy,45.46427,9.18951
5,TO,Italy,45.07049,7.68682
6,TS,Italy,45.64861,13.78
7,PD,Italy,45.41519,11.88181
8,GE,Italy,44.40632,8.93386
9,FI,Italy,43.76667,11.25
11,BO,Italy,44.49381,11.33875
12,KQ,,0.0,0.0
14,MIX,,0.0,0.0
16,RM,Italy,41.89474,12.4839
17,FRA,Italy,41.81632,12.66868
18,BA,Italy,41.11773,16.85118
19,PI,Italy,43.71553,10.39659
20,GEANT,,0.0,0.0
21,GX,,0.0,0.0
22,CA,Italy,39.20738,9.13462
23,NAMEX,,0.0,0.0
25,PG,Italy,43.09674,12.38286
26,AQ,Italy,42.35055,13.39954
