id,city,country,latitude,longitude
0,PA,Italy,38.11582,13.35976
1,TS,Italy,45.64861,13.78
2,CS,Italy,39.30999,16.25019
3,CT,Italy,37.50213,15.08719
4,TO,Italy,45.07049,7.68682
5,GE,Italy,44.40632,8.93386
6,PD,Italy,45.41519,11.88181
7,MI,Italy,45.46427,9.18951
8,FI,Italy,43.76667,11.25
9,BO,Italy,44.49381,11.33875
11,RM,Italy,41.89474,12.4839
12,NA,Italy,40.83333,14.25
14,BA,Italy,41.11773,16.85118
16,PI,Italy,43.71553,10.39659
17,GEANT,,0.0,0.0
18,USA,,0.0,0.0
19,CA,Italy,39.20738,9.13462
21,PG,Italy,43.09674,12.38286
22,AQ,Italy,42.35055,13.39954
23,FRA,Italy,41.81632,12.66868
