source_id,target_id,rtt
0,0,0.0
0,1,0.7342741863501264
0,2,1.5749584299017139
0,3,1.8531475889160778
0,4,1.8531475889160778
0,5,1.8531475889160778
0,6,1.8531475889160778
1,0,0.7342741863501264
1,1,0.0
1,2,0.8578131925912607
1,3,1.7510265504406974
1,4,1.7510265504406974
1,5,1.7510265504406974
1,6,1.7510265504406974
2,0,1.5749584299017139
2,1,0.8578131925912607
2,2,0.0
2,3,2.2052277355837666
2,4,2.2052277355837666
2,5,2.2052277355837666
2,6,2.2052277355837666
3,0,1.8531475889160778
3,1,1.7510265504406974
3,2,2.2052277355837666
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
4,0,1.8531475889160778
4,1,1.7510265504406974
4,2,2.2052277355837666
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
5,0,1.8531475889160778
5,1,1.7510265504406974
5,2,2.2052277355837666
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
6,0,1.8531475889160778
6,1,1.7510265504406974
6,2,2.2052277355837666
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
