id,city,country,latitude,longitude
a0,a0,,21.10582022419419,90.0
a1,a1,,10.736607255094583,108.70614872174386
a2,a2,,-10.736607255094569,108.70614872174389
a3,a3,,-21.105820224194176,90.0
a4,a4,,-10.736607255094583,71.29385127825614
a5,a5,,10.736607255094583,71.29385127825613
b0,b0,,70.0376981657931,-45.0
b1,b1,,66.00694207808627,-26.293851278256124
b2,b2,,55.57486739808411,-26.293851278256124
b3,b3,,48.98310189607258,-44.99999999999999
b4,b4,,55.57486739808405,-63.706148721743865
b5,b5,,66.00694207808627,-63.70614872174387
c0,c0,,-48.98310189607258,-45.0
c1,c1,,-55.57486739808408,-26.293851278256124
c2,c2,,-66.00694207808625,-26.293851278256124
c3,c3,,-70.0376981657931,-44.99999999999999
c4,c4,,-66.00694207808627,-63.706148721743865
c5,c5,,-55.57486739808408,-63.70614872174387
